Evaluaciones,Imagen,Numero de coincidencias

465290,images/asian_female/AF25.jpg,16 
465290,images/asian_female/AF80.jpg,8 
465290,images/asian_female/AF188.jpg,16 
465290,images/asian_female/AF176.jpg,17 
465290,images/asian_female/AF214.jpg,9 
465290,images/asian_female/AF213.jpg,10 
465290,images/asian_female/AF110.jpg,9 
465290,images/asian_female/AF132.jpg,17 
465290,images/asian_female/AF217.jpg,6 
465290,images/asian_female/AF172.jpg,14 
465290,images/asian_female/AF150.jpg,12 
465290,images/asian_female/AF74.jpg,15 
465290,images/asian_female/AF63.jpg,13 
465290,images/asian_female/AF157.jpg,15 
465290,images/asian_female/AF200.jpg,9 
465290,images/asian_female/AF198.jpg,7 
465290,images/asian_female/AF79.jpg,15 
465290,images/asian_female/AF67.jpg,12 
465290,images/asian_female/AF116.jpg,11 
465290,images/asian_female/AF68.jpg,12 
465290,images/asian_female/AF159.jpg,16 
465290,images/asian_female/AF22.jpg,13 
465290,images/asian_female/AF123.jpg,10 
465290,images/asian_female/AF57.jpg,19 
465290,images/asian_female/AF184.jpg,19 
465290,images/asian_female/AF77.jpg,13 
465290,images/asian_female/AF34.jpg,13 
465290,images/asian_female/AF56.jpg,7 
465290,images/asian_female/AF183.jpg,13 
465290,images/asian_female/AF13.jpg,17 
465290,images/asian_female/AF216.jpg,7 
465290,images/asian_female/AF84.jpg,15 
465290,images/asian_female/AF16.jpg,11 
465290,images/asian_female/AF154.jpg,12 
465290,images/asian_female/AF10.jpg,10 
465290,images/asian_female/AF27.jpg,12 
465290,images/asian_female/AF191.jpg,13 
465290,images/asian_female/AF137.jpg,22 
465290,images/asian_female/AF47.jpg,11 
465290,images/asian_female/AF39.jpg,13 
465290,images/asian_female/AF52.jpg,14 
465290,images/asian_female/AF195.jpg,11 
465290,images/asian_female/AF75.jpg,9 
465290,images/asian_female/AF88.jpg,18 
465290,images/asian_female/AF82.jpg,13 
465290,images/asian_female/AF45.jpg,7 
465290,images/asian_female/AF32.jpg,13 
465290,images/asian_female/AF203.jpg,15 
465290,images/asian_female/AF64.jpg,8 
465290,images/asian_female/AF53.jpg,8 
465290,images/asian_female/AF139.jpg,12 
465290,images/asian_female/AF147.jpg,14 
465290,images/asian_female/AF205.jpg,16 
465290,images/asian_female/AF167.jpg,18 
465290,images/asian_female/AF112.jpg,22 
465290,images/asian_female/AF170.jpg,18 
465290,images/asian_female/AF33.jpg,6 
465290,images/asian_female/AF87.jpg,8 
465290,images/asian_female/AF8.jpg,19 
465290,images/asian_female/AF12.jpg,11 
465290,images/asian_female/AF106.jpg,9 
465290,images/asian_female/AF178.jpg,19 
465290,images/asian_female/AF160.jpg,13 
465290,images/asian_female/AF130.jpg,12 
465290,images/asian_female/AF161.jpg,12 
465290,images/asian_female/AF196.jpg,12 
465290,images/asian_female/AF126.jpg,13 
